timestamp,cpu_percent,mem_percent,raw_pred,voted_pred,active_sched,switched
1775027732.5279765,7.2,18.9,idle,idle,idle,False
1775027732.5780373,11.0,18.9,idle,idle,idle,False
1775027732.6281419,4.3,18.9,idle,idle,idle,False
1775027732.6781788,7.0,18.9,idle,idle,idle,False
1775027732.728281,5.8,18.9,idle,idle,idle,False
1775027732.7783854,8.5,18.9,idle,idle,idle,False
1775027732.845405,10.4,18.9,idle,idle,idle,False
1775027732.8955343,5.7,18.9,idle,idle,idle,False
1775027732.9456084,9.7,18.9,idle,idle,idle,False
1775027732.995714,5.8,18.9,idle,idle,idle,False
1775027733.0457735,10.1,18.9,idle,idle,idle,False
1775027733.0958765,6.9,18.9,idle,idle,idle,False
1775027733.1459281,7.1,18.9,idle,idle,idle,False
1775027733.1960847,10.8,18.9,idle,idle,idle,False
1775027733.2461522,7.0,18.9,idle,idle,idle,False
1775027733.2962685,5.8,18.9,idle,idle,idle,False
1775027733.3463633,8.3,19.0,idle,idle,idle,False
1775027733.3965344,5.9,19.0,idle,idle,idle,False
1775027733.446634,7.1,19.0,idle,idle,idle,False
1775027733.4967456,7.0,19.0,idle,idle,idle,False
1775027733.5468514,4.5,19.0,idle,idle,idle,False
1775027733.5970178,9.7,19.0,idle,idle,idle,False
1775027733.64713,5.8,19.0,idle,idle,idle,False
1775027733.6972232,7.1,19.0,idle,idle,idle,False
1775027733.7473335,7.1,19.0,idle,idle,idle,False
1775027733.7974749,5.7,19.0,idle,idle,idle,False
1775027733.8475738,5.8,19.0,idle,idle,idle,False
1775027733.8976524,5.7,19.0,idle,idle,idle,False
1775027733.9477806,7.1,19.0,idle,idle,idle,False
1775027733.9978447,9.7,19.0,idle,idle,idle,False
1775027734.0479493,8.3,19.0,idle,idle,idle,False
1775027734.0979924,3.0,19.0,idle,idle,idle,False
1775027734.1480916,4.4,19.0,idle,idle,idle,False
1775027734.1981478,9.6,19.0,idle,idle,idle,False
1775027734.248281,8.5,19.0,idle,idle,idle,False
1775027734.298326,9.9,19.0,idle,idle,idle,False
1775027734.3484352,5.7,19.0,idle,idle,idle,False
1775027734.3985462,7.1,19.0,idle,idle,idle,False
1775027734.4486263,7.0,19.0,idle,idle,idle,False
1775027734.4987493,2.9,19.0,idle,idle,idle,False
1775027734.5488122,9.7,19.0,idle,idle,idle,False
1775027734.598888,4.4,19.0,idle,idle,idle,False
1775027734.6490278,8.2,19.0,idle,idle,idle,False
1775027734.6990979,5.7,19.0,idle,idle,idle,False
1775027734.7492173,5.7,19.0,idle,idle,idle,False
1775027734.799356,5.7,19.0,idle,idle,idle,False
1775027734.8494353,7.1,19.0,idle,idle,idle,False
1775027734.8995564,8.5,19.0,idle,idle,idle,False
1775027734.9496071,8.5,19.0,idle,idle,idle,False
1775027734.9997675,7.1,19.0,idle,idle,idle,False
1775027735.0498283,7.0,19.0,idle,idle,idle,False
1775027735.099928,8.3,19.0,idle,idle,idle,False
1775027735.1500156,5.8,19.0,idle,idle,idle,False
1775027735.2001247,9.7,19.0,idle,idle,idle,False
1775027735.2501683,5.8,19.0,idle,idle,idle,False
1775027735.300274,9.6,19.0,idle,idle,idle,False
1775027735.3504472,8.5,19.0,idle,idle,idle,False
1775027735.4005034,8.6,18.9,idle,idle,idle,False
1775027735.452628,6.9,18.9,idle,idle,idle,False
1775027735.5027206,10.0,18.9,idle,idle,idle,False
1775027735.5528612,12.2,18.9,idle,idle,idle,False
1775027735.60301,8.6,18.9,idle,idle,idle,False
1775027735.6531532,5.8,18.9,idle,idle,idle,False
1775027735.7032745,11.1,18.9,idle,idle,idle,False
1775027735.7534034,8.3,18.9,idle,idle,idle,False
1775027735.8052347,8.5,18.9,idle,idle,idle,False
1775027735.85741,8.1,18.9,idle,idle,idle,False
1775027735.9110126,9.3,18.9,idle,idle,idle,False
1775027735.9612458,8.6,18.9,idle,idle,idle,False
1775027736.011421,9.7,18.9,idle,idle,idle,False
1775027736.061578,7.2,18.9,idle,idle,idle,False
1775027736.111713,7.0,18.9,idle,idle,idle,False
1775027736.1621368,8.3,18.9,idle,idle,idle,False
1775027736.2122686,9.9,18.9,idle,idle,idle,False
1775027736.2623682,7.1,18.9,idle,idle,idle,False
1775027736.3124855,11.1,18.9,idle,idle,idle,False
1775027736.3625617,10.0,18.9,idle,idle,idle,False
1775027736.4134176,8.5,18.9,idle,idle,idle,False
1775027736.4652295,6.9,18.9,idle,idle,idle,False
1775027736.515338,8.6,18.9,idle,idle,idle,False
1775027736.5654674,8.5,18.9,idle,idle,idle,False
1775027736.6426725,8.5,18.9,idle,idle,idle,False
1775027736.6927555,5.8,18.9,idle,idle,idle,False
1775027736.742921,8.5,18.9,idle,idle,idle,False
1775027736.7930276,5.8,18.9,idle,idle,idle,False
1775027736.8431604,5.8,18.9,idle,idle,idle,False
1775027736.8933237,8.3,18.9,idle,idle,idle,False
1775027736.9434495,5.8,18.9,idle,idle,idle,False
1775027736.9935784,10.8,18.9,idle,idle,idle,False
1775027737.0436854,7.1,18.9,idle,idle,idle,False
1775027737.093886,4.3,18.9,idle,idle,idle,False
1775027737.1440494,5.7,18.9,idle,idle,idle,False
1775027737.1942437,9.6,18.9,idle,idle,idle,False
1775027737.2443774,7.0,18.9,idle,idle,idle,False
1775027737.2944806,8.5,18.9,idle,idle,idle,False
1775027737.3446267,5.8,18.9,idle,idle,idle,False
1775027737.3950202,7.0,18.9,idle,idle,idle,False
1775027737.445136,5.7,18.9,idle,idle,idle,False
1775027737.495222,9.7,18.9,idle,idle,idle,False
1775027737.545362,7.1,18.9,idle,idle,idle,False
1775027737.5954843,4.3,18.9,idle,idle,idle,False
1775027737.645609,7.1,18.9,idle,idle,idle,False
1775027737.6957004,4.4,18.9,idle,idle,idle,False
1775027737.745818,7.0,18.9,idle,idle,idle,False
1775027737.7959723,7.2,18.9,idle,idle,idle,False
1775027737.8460724,5.7,18.9,idle,idle,idle,False
1775027737.8963437,6.9,18.9,idle,idle,idle,False
1775027737.94657,8.2,18.9,idle,idle,idle,False
1775027737.9967313,9.5,18.9,idle,idle,idle,False
1775027738.0468326,4.3,18.9,idle,idle,idle,False
1775027738.0968802,5.7,18.9,idle,idle,idle,False
1775027738.1470056,5.7,18.9,idle,idle,idle,False
1775027738.1971397,4.3,18.9,idle,idle,idle,False
1775027738.2698412,6.9,18.9,idle,idle,idle,False
1775027738.319979,8.3,18.9,idle,idle,idle,False
1775027738.370104,2.9,18.9,idle,idle,idle,False
1775027738.4202495,4.3,18.9,idle,idle,idle,False
1775027738.470315,7.0,18.9,idle,idle,idle,False
1775027738.5204375,8.2,18.9,idle,idle,idle,False
1775027738.5705187,7.0,18.9,idle,idle,idle,False
1775027738.6207561,4.3,18.9,idle,idle,idle,False
1775027738.670828,4.3,18.9,idle,idle,idle,False
1775027738.720927,8.2,18.9,idle,idle,idle,False
1775027738.8944442,1.3,18.9,idle,idle,idle,False
1775027738.9446313,5.7,18.9,idle,idle,idle,False
1775027738.9947438,4.3,18.9,idle,idle,idle,False
1775027739.0449498,8.3,18.9,idle,idle,idle,False
1775027739.0951068,2.9,18.9,idle,idle,idle,False
1775027739.1451955,7.0,18.9,idle,idle,idle,False
1775027739.1953642,5.6,18.9,idle,idle,idle,False
1775027739.245511,2.9,18.9,idle,idle,idle,False
1775027739.2956078,8.5,18.9,idle,idle,idle,False
1775027739.3456998,4.3,18.9,idle,idle,idle,False
1775027739.3959973,4.3,18.9,idle,idle,idle,False
1775027739.446142,2.9,18.9,idle,idle,idle,False
1775027739.4963403,5.6,18.9,idle,idle,idle,False
1775027739.5464418,2.9,18.9,idle,idle,idle,False
1775027739.5964954,5.6,18.9,idle,idle,idle,False
1775027739.646696,5.6,18.9,idle,idle,idle,False
1775027739.6968913,4.3,18.9,idle,idle,idle,False
1775027739.7471666,2.9,18.9,idle,idle,idle,False
1775027739.7973049,7.0,18.9,idle,idle,idle,False
1775027739.8474057,1.5,18.9,idle,idle,idle,False
1775027739.897648,5.6,18.9,idle,idle,idle,False
1775027739.9477296,6.9,18.9,idle,idle,idle,False
1775027739.9979703,4.3,18.9,idle,idle,idle,False
1775027740.0480618,4.2,18.9,idle,idle,idle,False
1775027740.0981526,5.7,18.9,idle,idle,idle,False
1775027740.1482942,4.3,18.9,idle,idle,idle,False
1775027740.1984105,4.3,18.9,idle,idle,idle,False
1775027740.2486298,2.9,18.9,idle,idle,idle,False
1775027740.2987823,7.0,18.8,idle,idle,idle,False
1775027740.3491127,6.8,18.8,idle,idle,idle,False
1775027740.399223,4.3,18.8,idle,idle,idle,False
1775027740.4493568,5.6,18.8,idle,idle,idle,False
1775027740.499449,4.3,18.8,idle,idle,idle,False
1775027740.549675,4.3,18.8,idle,idle,idle,False
1775027740.5997853,3.1,18.8,idle,idle,idle,False
1775027740.6499665,10.8,18.8,idle,idle,idle,False
1775027740.7001386,1.5,18.8,idle,idle,idle,False
1775027740.750297,2.9,18.8,idle,idle,idle,False
1775027740.800459,17.9,18.9,idle,idle,idle,False
1775027740.8533196,66.2,19.0,idle,idle,idle,False
1775027740.917299,63.7,19.1,idle,idle,idle,False
1775027740.9826987,62.9,19.1,idle,idle,idle,False
1775027741.0431008,65.5,19.1,idle,idle,idle,False
1775027741.1080687,64.1,19.1,idle,idle,idle,False
1775027741.1763232,63.4,19.1,idle,idle,idle,False
1775027741.2443767,64.6,19.1,idle,idle,idle,False
1775027741.2960875,65.8,19.1,idle,idle,idle,False
1775027741.3504658,67.1,19.1,idle,idle,idle,False
1775027741.4104905,64.3,19.1,idle,idle,idle,False
1775027741.4618402,63.9,19.1,idle,idle,idle,False
1775027741.5138643,65.8,19.1,idle,idle,idle,False
1775027741.5681722,64.4,19.1,idle,idle,idle,False
1775027741.6218035,66.2,19.1,idle,idle,idle,False
1775027741.6783986,64.6,19.1,idle,idle,idle,False
1775027741.7414548,65.9,19.1,idle,idle,idle,False
1775027741.7975562,63.6,19.1,idle,idle,idle,False
1775027741.8499582,65.8,19.1,idle,idle,idle,False
1775027741.904836,64.9,19.1,idle,idle,idle,False
1775027741.957296,64.4,19.1,idle,idle,idle,False
1775027742.0084243,63.2,19.1,idle,idle,idle,False
1775027742.0612054,66.7,19.1,idle,idle,idle,False
1775027742.116204,64.4,19.1,idle,idle,idle,False
1775027742.1792297,64.0,19.1,idle,idle,idle,False
1775027742.2338834,66.7,19.1,idle,idle,idle,False
1775027742.2976267,64.4,19.1,idle,idle,idle,False
1775027742.3531165,65.4,19.1,idle,idle,idle,False
1775027742.4330935,65.2,19.1,idle,idle,idle,False
1775027742.4984415,64.0,19.1,idle,idle,idle,False
1775027742.5623367,65.6,19.1,idle,idle,idle,False
1775027742.6269143,64.0,19.1,idle,idle,idle,False
1775027742.69332,64.9,19.1,idle,idle,idle,False
1775027742.7558525,63.1,19.1,idle,idle,idle,False
1775027742.823416,64.9,19.1,idle,idle,idle,False
1775027742.8783894,67.1,19.1,idle,idle,idle,False
1775027742.9321034,63.5,19.1,idle,idle,idle,False
1775027742.9871879,64.0,19.1,idle,idle,idle,False
1775027743.0372825,65.3,19.1,idle,idle,idle,False
1775027743.0893867,65.8,19.1,io_bound,idle,idle,False
1775027743.1416328,66.2,19.1,idle,idle,idle,False
1775027743.1998084,63.3,19.1,idle,idle,idle,False
1775027743.2514665,65.3,19.1,idle,idle,idle,False
1775027743.3183365,64.5,19.1,idle,idle,idle,False
1775027743.3708029,65.3,19.1,idle,idle,idle,False
1775027743.4213877,65.8,19.1,idle,idle,idle,False
1775027743.483787,63.9,19.1,idle,idle,idle,False
1775027743.5487328,65.3,19.1,idle,idle,idle,False
1775027743.617974,64.2,19.1,idle,idle,idle,False
1775027743.6792126,64.7,19.1,idle,idle,idle,False
1775027743.7443092,64.0,19.1,idle,idle,idle,False
1775027743.8079882,65.2,19.1,idle,idle,idle,False
1775027743.8689592,64.4,19.1,idle,idle,idle,False
1775027743.935909,62.9,19.1,idle,idle,idle,False
1775027743.9991992,64.0,19.1,idle,idle,idle,False
1775027744.0522654,66.7,19.1,idle,idle,idle,False
1775027744.108255,64.6,19.1,idle,idle,idle,False
1775027744.1639664,65.4,19.1,idle,idle,idle,False
1775027744.2202456,64.9,19.1,idle,idle,idle,False
1775027744.271118,67.1,19.1,idle,idle,idle,False
1775027744.3262143,67.5,19.1,idle,idle,idle,False
1775027744.3843517,63.7,19.1,idle,idle,idle,False
1775027744.4394133,65.4,19.1,idle,idle,idle,False
1775027744.4954395,66.2,19.1,idle,idle,idle,False
1775027744.5492768,66.7,19.1,idle,idle,idle,False
1775027744.6033292,64.4,19.1,idle,idle,idle,False
1775027744.6557126,64.4,19.1,idle,idle,idle,False
1775027744.7068594,64.8,19.1,idle,idle,idle,False
1775027744.762079,65.4,19.1,idle,idle,idle,False
1775027744.8142583,65.8,19.1,idle,idle,idle,False
1775027744.878152,64.0,19.1,idle,idle,idle,False
1775027744.9405816,64.7,19.1,idle,idle,idle,False
1775027744.9934506,66.2,19.1,idle,idle,idle,False
1775027745.0477417,65.8,19.1,idle,idle,idle,False
1775027745.115059,65.3,19.1,idle,idle,idle,False
1775027745.1775951,65.6,19.1,idle,idle,idle,False
1775027745.234481,65.4,19.1,idle,idle,idle,False
1775027745.2970197,65.6,19.1,idle,idle,idle,False
1775027745.3516943,63.9,19.1,idle,idle,idle,False
1775027745.4052951,65.4,19.1,idle,idle,idle,False
1775027745.4585311,63.9,19.1,idle,idle,idle,False
1775027745.5157714,64.6,19.1,idle,idle,idle,False
1775027745.5685701,64.9,19.1,idle,idle,idle,False
1775027745.6255245,66.7,19.1,idle,idle,idle,False
1775027745.6891236,64.8,19.1,idle,idle,idle,False
1775027745.7441556,64.4,19.1,idle,idle,idle,False
1775027745.797397,66.7,19.1,idle,idle,idle,False
1775027745.8536212,64.6,19.1,idle,idle,idle,False
1775027745.9206822,64.9,19.1,idle,idle,idle,False
1775027745.9860384,66.3,19.1,idle,idle,idle,False
1775027746.0820994,64.7,19.1,idle,idle,idle,False
1775027746.1338217,65.8,19.1,idle,idle,idle,False
1775027746.19545,63.5,19.1,idle,idle,idle,False
1775027746.2617285,65.6,19.1,idle,idle,idle,False
1775027746.325186,64.8,19.1,idle,idle,idle,False
1775027746.3819823,65.4,19.1,idle,idle,idle,False
1775027746.4366689,63.5,19.1,idle,idle,idle,False
1775027746.4900825,66.2,19.1,idle,idle,idle,False
1775027746.5426369,65.8,19.1,idle,idle,idle,False
1775027746.604887,66.7,19.1,idle,idle,idle,False
1775027746.6674533,63.1,19.1,idle,idle,idle,False
1775027746.7318199,65.2,19.1,idle,idle,idle,False
1775027746.8237271,64.3,19.1,idle,idle,idle,False
1775027746.881834,65.5,19.1,idle,idle,idle,False
1775027746.9451523,66.3,19.1,idle,idle,idle,False
1775027746.9998703,63.5,19.1,idle,idle,idle,False
1775027747.054235,64.5,19.1,idle,idle,idle,False
1775027747.1062958,64.8,19.1,idle,idle,idle,False
1775027747.1603246,64.5,19.1,idle,idle,idle,False
1775027747.223727,65.2,19.1,idle,idle,idle,False
1775027747.2775173,65.8,19.1,idle,idle,idle,False
1775027747.3397799,64.7,19.1,idle,idle,idle,False
1775027747.396993,66.7,19.1,idle,idle,idle,False
1775027747.4520192,63.5,19.1,idle,idle,idle,False
1775027747.5166519,65.2,19.1,idle,idle,idle,False
1775027747.5801258,62.8,19.1,idle,idle,idle,False
1775027747.6478925,65.6,19.1,idle,idle,idle,False
1775027747.8631794,63.3,19.1,idle,idle,idle,False
1775027747.929556,64.9,19.1,idle,idle,idle,False
1775027747.993366,64.4,19.1,idle,idle,idle,False
1775027748.0444992,64.8,19.1,io_bound,idle,idle,False
1775027748.0955944,65.3,19.1,idle,idle,idle,False
1775027748.1600902,64.8,19.1,idle,idle,idle,False
1775027748.2133634,66.2,19.1,idle,idle,idle,False
1775027748.2738118,63.9,19.1,idle,idle,idle,False
1775027748.3367922,65.2,19.1,idle,idle,idle,False
1775027748.390708,64.9,19.1,idle,idle,idle,False
1775027748.4564707,63.7,19.1,idle,idle,idle,False
1775027748.5177798,66.3,19.1,idle,idle,idle,False
1775027748.570192,66.7,19.1,idle,idle,idle,False
1775027748.6325376,63.5,19.1,idle,idle,idle,False
1775027748.685337,67.1,19.1,idle,idle,idle,False
1775027748.7408617,65.0,19.1,idle,idle,idle,False
1775027748.8022468,63.9,19.1,idle,idle,idle,False
1775027748.8642025,64.4,19.1,idle,idle,idle,False
1775027748.9306965,64.9,19.1,idle,idle,idle,False
1775027748.9925778,64.7,19.1,idle,idle,idle,False
1775027749.057391,67.0,19.1,idle,idle,idle,False
1775027749.1252887,65.3,19.1,idle,idle,idle,False
1775027749.1925092,63.0,19.1,idle,idle,idle,False
1775027749.2445896,66.2,19.1,idle,idle,idle,False
1775027749.3015614,68.4,19.1,idle,idle,idle,False
1775027749.3571517,66.7,19.1,idle,idle,idle,False
1775027749.4121103,62.7,19.1,idle,idle,idle,False
1775027749.4669635,66.2,19.1,idle,idle,idle,False
1775027749.522301,64.0,19.1,idle,idle,idle,False
1775027749.575943,64.4,19.1,idle,idle,idle,False
1775027749.634116,66.7,19.1,idle,idle,idle,False
1775027749.8107135,63.4,19.1,idle,idle,idle,False
1775027749.867597,62.8,19.1,idle,idle,idle,False
1775027749.9309528,65.2,19.1,idle,idle,idle,False
1775027749.9919982,63.5,19.1,idle,idle,idle,False
1775027750.0781949,62.2,19.1,idle,idle,idle,False
1775027750.1698956,59.8,19.1,idle,idle,idle,False
1775027750.2467718,61.2,19.1,idle,idle,idle,False
1775027750.3231606,64.8,19.1,idle,idle,idle,False
1775027750.3900802,64.9,19.1,idle,idle,idle,False
1775027750.4449701,65.8,19.1,idle,idle,idle,False
1775027750.503349,63.2,19.1,idle,idle,idle,False
1775027750.5673542,65.2,19.1,idle,idle,idle,False
1775027750.6313183,65.9,19.1,idle,idle,idle,False
1775027750.6994364,64.9,19.1,idle,idle,idle,False
1775027750.7622237,63.6,19.1,idle,idle,idle,False
1775027750.8150167,64.4,19.1,idle,idle,idle,False
1775027750.8697214,67.1,19.1,idle,idle,idle,False
1775027750.9216368,65.8,19.1,idle,idle,idle,False
1775027750.975168,64.0,19.1,idle,idle,idle,False
1775027751.030382,65.8,19.1,idle,idle,idle,False
1775027751.0816717,65.3,19.1,idle,idle,idle,False
1775027751.1373167,66.7,19.1,idle,idle,idle,False
1775027751.2057545,64.6,19.1,idle,idle,idle,False
1775027751.268603,62.7,19.1,idle,idle,idle,False
1775027751.3310127,64.8,19.1,idle,idle,idle,False
1775027751.3823178,65.3,19.1,idle,idle,idle,False
1775027751.4466312,65.2,19.1,idle,idle,idle,False
1775027751.5105371,64.0,19.1,idle,idle,idle,False
1775027751.5745451,64.4,19.1,idle,idle,idle,False
1775027751.6372867,65.9,19.1,idle,idle,idle,False
1775027751.6943595,64.1,19.1,idle,idle,idle,False
1775027751.7459724,64.4,19.1,idle,idle,idle,False
1775027751.8373585,62.3,19.1,idle,idle,idle,False
1775027751.890903,63.9,19.1,idle,idle,idle,False
1775027751.944514,65.3,19.1,idle,idle,idle,False
1775027751.995058,65.7,19.1,idle,idle,idle,False
1775027752.0498512,65.8,19.1,idle,idle,idle,False
1775027752.1128013,64.4,19.1,idle,idle,idle,False
1775027752.1687124,64.9,19.1,idle,idle,idle,False
1775027752.2232394,64.4,19.1,idle,idle,idle,False
1775027752.2850747,66.3,19.1,idle,idle,idle,False
1775027752.3475747,64.7,19.1,idle,idle,idle,False
1775027752.4229715,64.4,19.1,idle,idle,idle,False
1775027752.49345,65.7,19.1,idle,idle,idle,False
1775027752.562115,64.9,19.1,idle,idle,idle,False
1775027752.6145346,64.9,19.1,idle,idle,idle,False
1775027752.6810215,65.6,19.1,idle,idle,idle,False
1775027752.7707326,64.2,19.1,idle,idle,idle,False
1775027752.8365667,63.6,19.1,idle,idle,idle,False
1775027752.893399,65.9,19.1,idle,idle,idle,False
1775027752.9605649,67.0,19.1,idle,idle,idle,False
1775027753.0349338,64.7,19.1,idle,idle,idle,False
1775027753.0984116,66.3,19.1,idle,idle,idle,False
1775027753.1664317,62.5,19.1,idle,idle,idle,False
1775027753.244733,64.2,19.1,idle,idle,idle,False
1775027753.3167603,65.7,19.1,idle,idle,idle,False
1775027753.3804622,64.4,19.1,idle,idle,idle,False
1775027753.4445274,64.4,19.1,idle,idle,idle,False
1775027753.5193138,65.0,19.1,idle,idle,idle,False
1775027753.5864663,64.9,19.1,idle,idle,idle,False
1775027753.6517394,64.8,19.1,idle,idle,idle,False
1775027753.7207289,66.3,19.1,idle,idle,idle,False
1775027753.7832518,64.0,19.1,idle,idle,idle,False
1775027753.8379128,66.7,19.1,idle,idle,idle,False
1775027753.9028885,65.2,19.1,idle,idle,idle,False
1775027753.976388,64.4,19.1,idle,idle,idle,False
1775027754.0528939,65.7,19.1,idle,idle,idle,False
1775027754.1245797,64.3,19.1,idle,idle,idle,False
1775027754.187354,65.2,19.1,idle,idle,idle,False
1775027754.256441,64.6,19.1,idle,idle,idle,False
1775027754.3256402,68.7,19.1,idle,idle,idle,False
1775027754.3919723,66.3,19.1,idle,idle,idle,False
1775027754.4552891,65.2,19.1,idle,idle,idle,False
1775027754.519888,64.8,19.1,idle,idle,idle,False
1775027754.5818272,66.7,19.1,idle,idle,idle,False
1775027754.6616051,65.2,19.1,idle,idle,idle,False
1775027754.726271,64.4,19.1,idle,idle,idle,False
1775027754.8034074,66.0,19.1,idle,idle,idle,False
1775027754.885084,64.7,19.1,idle,idle,idle,False
1775027754.9496515,65.6,19.1,idle,idle,idle,False
1775027755.0167077,64.0,19.1,idle,idle,idle,False
1775027755.067962,65.3,19.1,idle,idle,idle,False
1775027755.1337795,67.7,19.1,idle,idle,idle,False
1775027755.2105622,63.4,19.1,idle,idle,idle,False
1775027755.2835293,65.0,19.1,idle,idle,idle,False
1775027755.361876,65.8,19.1,idle,idle,idle,False
1775027755.4318051,64.2,19.1,idle,idle,idle,False
1775027755.4897559,66.7,19.1,idle,idle,idle,False
1775027755.541411,64.3,19.1,idle,idle,idle,False
1775027755.6037276,65.5,19.1,idle,idle,idle,False
1775027755.6822617,65.5,19.1,idle,idle,idle,False
1775027755.7516623,64.6,19.1,idle,idle,idle,False
1775027755.8100715,65.5,19.1,idle,idle,idle,False
1775027755.9400902,64.2,19.1,idle,idle,idle,False
1775027756.0019443,66.3,19.1,idle,idle,idle,False
1775027756.0796447,64.8,19.1,idle,idle,idle,False
1775027756.145781,65.6,19.1,idle,idle,idle,False
1775027756.2131333,65.6,19.1,idle,idle,idle,False
1775027756.2635431,63.8,19.1,idle,idle,idle,False
1775027756.3290138,65.6,19.1,idle,idle,idle,False
1775027756.383815,64.9,19.1,idle,idle,idle,False
1775027756.4634292,65.5,19.1,idle,idle,idle,False
1775027756.5317338,65.3,19.1,idle,idle,idle,False
1775027756.6010234,65.7,19.1,idle,idle,idle,False
1775027756.6855876,64.4,19.1,idle,idle,idle,False
1775027756.7357917,63.2,19.1,idle,idle,idle,False
1775027756.8578284,64.9,19.1,idle,idle,idle,False
1775027756.9269629,65.6,19.1,idle,idle,idle,False
1775027756.9808195,66.2,19.1,idle,idle,idle,False
1775027757.0316236,64.7,19.1,idle,idle,idle,False
1775027757.1020963,65.7,19.1,idle,idle,idle,False
1775027757.1738544,65.7,19.1,idle,idle,idle,False
1775027757.2470043,64.4,19.1,idle,idle,idle,False
1775027757.3016467,65.8,19.1,idle,idle,idle,False
1775027757.3681796,64.0,19.1,idle,idle,idle,False
1775027757.420762,66.7,19.1,idle,idle,idle,False
1775027757.4764085,64.5,19.1,idle,idle,idle,False
1775027757.5281522,64.4,19.1,idle,idle,idle,False
1775027757.5821311,66.7,19.1,idle,idle,idle,False
1775027757.639484,63.6,19.1,idle,idle,idle,False
1775027757.705579,66.3,19.1,idle,idle,idle,False
1775027757.7697644,67.0,19.1,idle,idle,idle,False
1775027757.8446407,65.4,19.1,idle,idle,idle,False
1775027757.9082508,63.5,19.1,idle,idle,idle,False
1775027757.9625978,65.4,19.1,idle,idle,idle,False
1775027758.0147398,65.3,19.1,idle,idle,idle,False
1775027758.076955,65.2,19.1,idle,idle,idle,False
1775027758.136228,63.0,19.1,idle,idle,idle,False
1775027758.192375,65.8,19.1,idle,idle,idle,False
1775027758.2459676,65.4,19.1,idle,idle,idle,False
1775027758.296687,66.2,19.1,idle,idle,idle,False
1775027758.3526862,65.8,19.1,idle,idle,idle,False
1775027758.4087484,64.1,19.1,idle,idle,idle,False
1775027758.4659443,64.6,19.1,idle,idle,idle,False
1775027758.5181324,65.8,19.1,idle,idle,idle,False
1775027758.5713944,64.4,19.1,idle,idle,idle,False
1775027758.6234312,65.8,19.1,idle,idle,idle,False
1775027758.678155,65.4,19.1,idle,idle,idle,False
1775027758.728302,64.7,19.1,idle,idle,idle,False
1775027758.7784095,66.7,19.1,idle,idle,idle,False
1775027758.8312993,65.8,19.1,idle,idle,idle,False
1775027758.883399,63.9,19.1,idle,idle,idle,False
1775027758.9478142,64.4,19.1,idle,idle,idle,False
1775027759.0139022,65.3,19.1,idle,idle,idle,False
1775027759.0668604,65.8,19.1,idle,idle,idle,False
1775027759.1233602,65.4,19.1,idle,idle,idle,False
1775027759.1903138,65.6,19.1,idle,idle,idle,False
1775027759.2535646,65.2,19.1,idle,idle,idle,False
1775027759.3146427,66.7,19.1,idle,idle,idle,False
1775027759.3816056,63.8,19.1,idle,idle,idle,False
1775027759.441728,64.3,19.1,idle,idle,idle,False
1775027759.4930336,64.8,19.1,idle,idle,idle,False
1775027759.5459867,64.4,19.1,idle,idle,idle,False
1775027759.607561,63.4,19.1,idle,idle,idle,False
1775027759.6586359,65.8,19.1,idle,idle,idle,False
1775027759.7170904,65.5,19.1,idle,idle,idle,False
1775027759.768917,65.8,19.1,idle,idle,idle,False
1775027759.8267925,64.6,19.1,idle,idle,idle,False
1775027759.892858,65.6,19.1,idle,idle,idle,False
1775027759.950218,64.1,19.1,idle,idle,idle,False
1775027760.0042484,63.5,19.1,idle,idle,idle,False
1775027760.0558295,65.8,19.1,idle,idle,idle,False
1775027760.1099489,66.2,19.1,idle,idle,idle,False
1775027760.177567,64.5,19.1,idle,idle,idle,False
1775027760.2417367,65.6,19.1,idle,idle,idle,False
1775027760.3218215,65.8,19.1,idle,idle,idle,False
1775027760.3870232,64.0,19.1,idle,idle,idle,False
1775027760.4509618,65.2,19.1,idle,idle,idle,False
1775027760.5227356,65.7,19.1,idle,idle,idle,False
1775027760.5865598,65.6,19.1,idle,idle,idle,False
1775027760.6391823,64.4,19.1,idle,idle,idle,False
1775027761.5609145,65.9,19.1,idle,idle,idle,False
1775027761.6426067,66.1,19.1,io_bound,idle,idle,False
1775027761.7072954,64.8,19.1,idle,idle,idle,False
1775027761.7757945,65.3,19.1,idle,idle,idle,False
1775027761.8430684,65.2,19.1,idle,idle,idle,False
1775027761.8975828,62.5,19.1,idle,idle,idle,False
1775027761.9647558,65.3,19.1,idle,idle,idle,False
1775027762.0285494,64.0,19.1,idle,idle,idle,False
1775027762.0921447,65.9,19.1,idle,idle,idle,False
1775027762.1549523,64.0,19.1,idle,idle,idle,False
1775027762.2101943,62.5,19.1,idle,idle,idle,False
1775027762.2740345,64.8,19.1,idle,idle,idle,False
1775027762.330413,65.4,19.1,idle,idle,idle,False
1775027762.3848205,67.1,19.1,idle,idle,idle,False
1775027762.4489582,64.4,19.1,idle,idle,idle,False
1775027762.5129294,65.2,19.1,idle,idle,idle,False
1775027762.5733979,63.4,19.1,idle,idle,idle,False
1775027762.6399367,69.1,19.1,idle,idle,idle,False
1775027762.706159,63.7,19.1,idle,idle,idle,False
1775027762.7626178,68.2,19.1,idle,idle,idle,False
1775027762.8195827,65.4,19.1,idle,idle,idle,False
1775027762.8816063,63.9,19.1,idle,idle,idle,False
