timestamp,cpu_usage,cpu_core_avg,mem_usage,mem_pressure,cpu_rolling_5,mem_rolling_5,disk_read_diff,disk_write_diff,label
1774887722.4168174,8.2,7.438888888888889,78.6,0.9563462110569593,26.220000000000006,78.9,0.0,16094238.508843362,io_bound
1774887723.4203858,7.1,6.677777777777777,78.9,0.9570108383173132,10.880000000000006,78.96000000000001,0.0,-10326897.51821518,io_bound
1774887724.421936,9.0,8.794444444444444,78.6,0.9562741523023732,8.660000000000005,78.82000000000001,0.0,-11439875.098006487,io_bound
1774887725.4239564,11.0,10.483333333333333,78.7,0.9565659596046917,8.700000000000006,78.78,0.0,5583319.501642168,io_bound
1774887726.42618,8.6,8.516666666666667,78.8,0.9568733850775021,8.780000000000005,78.72,16347.647244965126,21068415.169162214,io_bound
1774887727.4281542,11.8,10.644444444444444,78.4,0.9559396147569283,9.500000000000005,78.67999999999999,-16347.647244965126,-41758992.46414,io_bound
1774887728.4778142,10.9,11.427777777777775,78.3,0.9556492840447215,10.260000000000007,78.56,78044.321535059,56485836.646131575,idle
1774887729.4793024,9.5,9.366666666666667,78.3,0.9556752740264467,10.360000000000007,78.5,-49414.92804954546,-356057478.7992766,idle
1774887730.4815354,10.6,10.444444444444445,78.4,0.9557538849327872,10.280000000000006,78.44,138932.4361880812,17197498.47982999,idle
1774887731.4866452,5.1,4.800000000000001,78.4,0.9558131617067209,9.580000000000005,78.35999999999999,-167561.82967359474,-16994063.85015797,idle
1774887732.491191,4.4,4.072222222222222,78.3,0.9556914707042862,8.100000000000005,78.34,0.0,4242.300425262016,idle
1774887733.494267,7.9,7.433333333333334,78.4,0.9559406650922295,7.500000000000005,78.36,4749038.462094211,176023.79088296025,idle
1774887734.4968717,5.3,5.916666666666667,78.4,0.9558747371555156,6.6600000000000055,78.38,-4492682.199142538,-367459.4867162625,idle
1774887735.50012,5.8,5.433333333333334,78.4,0.9558736392292114,5.7000000000000055,78.38000000000001,-231859.83261731348,138744.97526799975,idle
1774887736.505607,6.2,5.016666666666667,78.4,0.955860989390689,5.920000000000005,78.38,-24496.43033435933,-130902.15836140318,idle
1774887737.5087152,4.0,3.638888888888889,78.3,0.9555777711161367,5.840000000000005,78.38000000000001,0.0,-20146.060873010458,idle
1774887738.1909194,17.7,17.928571428571427,85.2,0.9720264563981373,7.800000000000006,79.74,65006220586.185104,-93916.08410917965,idle
